,Key,Name,Level,Series,URL,Date,Video,ImageURL,Description
2605,1339,Can't Get to Sleep,Elementary,Elementary,https://chinesepod.com/lesson-redirect?v3id=1339,2010-01-20,False,https://s3contents.chinesepod.com/1339/8ce9001434e2ae12370b3499639cfe152e92db4c/images/e48177c88d716bd21e9344b13f2ab1ef13a2b171.jpg,"Having trouble falling asleep? Anxious before bed? Well unfortunately we can't solve these problems for you - but what we can do is teach you how to describe them in Chinese. And that's exactly what we're doing in today's podcast, so join us to learn more about sleep troubles!"
2606,1338,Dogs and Wealth,Upper Intermediate,Upper Intermediate,https://chinesepod.com/lesson-redirect?v3id=1338,2010-01-19,False,https://s3contents.chinesepod.com/1338/8a55a04f95b46f58a031bfe9d9f8f8c51d795ebe/images/dbc459b8e63c770136e1f3576f1def33f380a28f.jpg,Today we're headed to the vet for a check-up on a dog that's not feeling too well. Learn all about dogs and why they might just be the thing you need for increased prosperity!
2607,1337,Office Lunch Options,Elementary,Elementary,https://chinesepod.com/lesson-redirect?v3id=1337,2010-01-18,False,https://s3contents.chinesepod.com/1337/f81c44138c64c03e98e689f366481a7011443ff1/images/cc3f041d07adbf3a86d342aace8509d599367a6e.jpg,"You eat lunch at your office every day. Five meals a week, nearly fifty weeks a year. It might seem like there are a lot of options at first, but after a few months (or years) on the job, the options really start to bore. Discover a very familiar office conversation in today's lesson on lunch options."
2608,NF0084,Physical and Virtual Schools,Other,News and Features,https://chinesepod.com/lesson-redirect?v3id=NF0084,2010-01-17,False,https://s3contents.chinesepod.com/extra/NF0084/3efab6aa3c677fe568c69d91b2122894eddf224d/images/1_1263528568.jpg,"John and Catherine are here today to discuss the lessons coming up on ChinesePod this week. You'll also be finding out about the community's reaction to threaded comments and John's plan for testing. (Yes, testing!) Jenny's here to talk about the upcoming Shanghai CPod meet-up and one of the newest additions to the ChinesePod learning community: the ChinesePod Virtual School. Intrigued? Tune in to find out more!"
2609,QW0133,Talking about others: 别的，其他的，另外的,Intermediate,Qing Wen,https://chinesepod.com/lesson-redirect?v3id=QW0133,2010-01-16,False,https://s3contents.chinesepod.com/extra/QW0133/06aaae2405ce31dfab8cf1bcdd7a34f5abfa25ae/images/1_1261475372.jpg,"There are tons of ways of describing the concept of other in English. We've got other, others, another, etc. In today's episode of Qing Wen, you'll be learning about how to describe other and others in Chinese using phrases like:  别的 (biéde)，其他的 (qítāde)，and 另外的 (lìngwaide)."
2610,1336,Computer Problems and Tech Support,Intermediate,Intermediate,https://chinesepod.com/lesson-redirect?v3id=1336,2010-01-15,False,https://s3contents.chinesepod.com/1336/578fab6ab1bf87cc7845730d8feec79a33fcdb94/images/d39295fb6b80cb3e9add313d50e9d2a7292b1322.jpg,"We've all been there: you're in the middle of a big project, you're about to save, and... nothing. Your computer is frozen. Nothing to do but shout in anger and beg the tech. department to come over and see what the bigger problem is. A virus? A hardware issue? Tune in today to learn how to describe computer problems and how to ask for help."
2611,1335,民间文艺,Advanced,Advanced,https://chinesepod.com/lesson-redirect?v3id=1335,2010-01-14,False,https://s3contents.chinesepod.com/1335/c14f4aa1dffb2fb983faf5a4e2dc68b9a21cd70f/images/246484a97ace0f86842a8f702f1a615274d756f5.jpg,"咦，那群人在干什么？怎么把木头绑在脚上走路？还有那边，他们身上怎么都套着船一样的道具？还有那位老伯伯，他的手上怎么有一个孙悟空？快看前面，那群小孩儿围在那里玩什么？我也要马上加入这场热闹的活动！

相关图片：舞龙 | 舞狮 | 踩高跷 | 跑旱船 | 捏面人 | 糖画"
2612,1334,Fire in the Hallway!,Intermediate,Intermediate,https://chinesepod.com/lesson-redirect?v3id=1334,2010-01-13,False,https://s3contents.chinesepod.com/1334/e9f0a8fc56cc44192f6fc3a57215cbca29e23099/images/8f8a4ab63dfb247857d8db959e94a177f40aa6c0.jpg,"If you've been to China, you will have noticed the lack of fire detectors in homes and office buildings. We won't be solving this problem with today's ChinesePod lesson, but we will be providing you with the language tools to alert others if there is a fire. You'll also be learning how to ask for a fire extinguisher!"
2613,1333,Calling an Ambulance,Elementary,Elementary,https://chinesepod.com/lesson-redirect?v3id=1333,2010-01-12,False,https://s3contents.chinesepod.com/1333/d07e5711bc6813a7efa3ba13c52532559031966b/images/337fb10ce0d1e7b3fdc2d1e03c65769f1618c80e.jpg,"It's a nightmare situation: someone has an accident and needs immediate medical help, and you're the only person around to help. In today's ChinesePod lesson, learn how to call for help in Chinese. Who knows - with some of this vocabulary, you might just save a life one day."
2614,1332,Moving In Together,Upper Intermediate,Upper Intermediate,https://chinesepod.com/lesson-redirect?v3id=1332,2010-01-11,False,https://s3contents.chinesepod.com/1332/9c3f494623eaa57e3d7f37597b8a84fa2ea36976/images/9650b6d28050b6e932a3c8b5c6777e99dee6cac1.jpg,Some people choose to move in together before they get married. Learn about this event that's becoming more common in modern Chinese culture in today's lesson.
2615,NF0083,"Meeting up, moving in and handling emergencies!",Other,News and Features,https://chinesepod.com/lesson-redirect?v3id=NF0083,2010-01-10,False,https://s3contents.chinesepod.com/extra/NF0083/8ae5a3987b2d02f7560f611efba5984255ae7fe2/images/1_1262765714.jpg,"Jenny, John and Sarah are in the studio to talk about the exciting lessons we've got in store for you all this week. We've got emergencies, tech support, and big relationship moments. We're also rolling out threaded comments this coming week, so John will be talking about those and other new features. Sarah will be discussing our upcoming promotions and will let you all know where to share your new year's resolutions. Enjoy!"
2616,QW0132,舍不得,Intermediate,Qing Wen,https://chinesepod.com/lesson-redirect?v3id=QW0132,2010-01-09,False,https://s3contents.chinesepod.com/extra/QW0132/4c51ddfb193fb57cd9345cb074051131806ce39d/images/1_1261475301.jpg,"Many users have expressed confusion about this commonly heard Chinese phrase, 舍不得 (shěbùde), largely because there are so many different translations offered by various dictionaries (and seriously, when would you ever use ""loathe to"" in normal conversation)?? So today we'll be helping you find out just what this phrase means, and how to use it!  You'll also be finding out what Connie and Liliana would hate to part with... (not surprisingly food comes up)!"
2617,1331,Foot Therapy,Intermediate,Intermediate,https://chinesepod.com/lesson-redirect?v3id=1331,2010-01-08,False,https://s3contents.chinesepod.com/1331/55d06e62fde76cc7118f99e82dc02199d3893ddc/images/93b800e2b36c755aeb4f15bf9b96d2174e6952ea.jpg,We're in for a treat today - foot massages! But not just any foot massages... these will be medicinal foot soaks. Learn all about how the foot relates to other parts of the body - and how taking care of your feet might even help your stomach (huh)?
2618,1330,经济适用男,Media,Media,https://chinesepod.com/lesson-redirect?v3id=1330,2010-01-07,False,https://s3contents.chinesepod.com/1330/315eb7ca37bd30ed3c41572b5d972f3f60be4372/images/b4a6315899f1d4f016fbdca89d2abf31240dbb05.jpg,"网上又有新鲜词出炉了！那就是“经济适用男”！这年头，又有钱又顾家的男人简直太稀有了，广大女同胞开始睁大眼睛，寻找”经济适用男“了！什么样的男人才算”经济适用男“，听了今天的媒体课程，你就会明白了！也许，你就是一个颇受欢迎的”经济适用男“呢！

来源链接：经济适用男"
2619,1329,Medicine Doses,Elementary,Elementary,https://chinesepod.com/lesson-redirect?v3id=1329,2010-01-06,False,https://s3contents.chinesepod.com/1329/05f9031b0b4007ef075e2b86d7897d516e29567e/images/ea6862fe8a51c57fa59d2a45ae0e0e82b5faa4ce.jpg,"OK, you made it to the pharmacy and you managed to explain your symptoms to the pharmacist. You even have some funky-looking over-the-counter pills that promise to make you feel better. Now you have to figure out how often to take the pills... Learn the basic language to understand the dosage instructions. You wouldn't want to risk taking the wrong amount, would you?"
2620,1328,Electronic Dogs and Radar Detectors,Upper Intermediate,Upper Intermediate,https://chinesepod.com/lesson-redirect?v3id=1328,2010-01-05,False,https://s3contents.chinesepod.com/1328/985d8ee325e2f9f72cccec347b9f6cce8958a116/images/8e5ae68570fde7be7e5d7a8aecb2c513438913e2.jpg,"In today's ChinesePod lesson we're exploring the exciting world of electronic gadgets. These days, they've got a gadget for just about everything. Find out what happens when you opt for the cheap do-it-all gadget (you know, the one they're hawking downstairs for a fifth the price of the real one)! Hint: it might have been worth the investment to pay for the version they're selling in real stores!"
2621,1327,Getting Taller (Not Fatter),Elementary,Elementary,https://chinesepod.com/lesson-redirect?v3id=1327,2010-01-04,False,https://s3contents.chinesepod.com/1327/0346f22bfb053ac6a8580bb1b9e78dd96cb18e47/images/4c473ea8b1de2583679e7380d9d738f3bb3e6893.jpg,"Children grow so quickly - it's amazing. Especially for relatives who don't get to see their young nieces, nephews, or grandchildren on a regular basis. In today's ChinesePod lesson, we've got an uncle and his nephew who are getting reacquainted after a year of not seeing one another. Learn all about drawing comparisons and making predictions for the future."
2622,N0082,Celebrating the New Year with Visitors,Other,News and Features,https://chinesepod.com/lesson-redirect?v3id=N0082,2010-01-03,False,https://s3contents.chinesepod.com/extra/N0082/742efc4d2adea0eeb5f708995a9810137c6c9636/images/1_1262071955.jpg,"This week we're in the studio ringing in the new year with the Banson family, who brought three Chinese-studying kids with them in their visit to the CPod studios. Learn how they use ChinesePod (and hear the 三字经 rap), then find out about lessons to come, and discover why you should make this year the year you really kick your Chinese studies into full gear!"
2623,QW0131,Rhetorical Question Marker 难道,Intermediate,Qing Wen,https://chinesepod.com/lesson-redirect?v3id=QW0131,2010-01-02,False,https://s3contents.chinesepod.com/extra/QW0131/136b6f2a251cc64dfdb95583df0471c0a1ca7653/images/1_1260342163.jpg,"Today have we got a show for lovers of rhetorical questions or what? Learn how to set up a rhetorical question in Chinese using the structure 难道......吗？(nándào... ma). After listening to today's show, your ability to dish out sass in Chinese will increase tenfold. Enjoy!"
2624,1326,New Year's Wishes,Intermediate,Intermediate,https://chinesepod.com/lesson-redirect?v3id=1326,2010-01-01,False,https://s3contents.chinesepod.com/1326/4a04dd7e061036c6e06510289cd1ed7f01c33e68/images/11a5dbae5d370f94d565cc519fbfc68d13f062bc.jpg,"Happy New Year, ChinesePoddies! That's right - we're saying goodbye to 2009 and hello to a new decade. But who needs resolutions when you've got the ""god of good luck"" taking down your wishes over the phone?  Join for this lesson as we make some wishes in Mandarin Chinese for the year to come."
2625,1325,游孔庙,Advanced,Advanced,https://chinesepod.com/lesson-redirect?v3id=1325,2009-12-31,False,https://s3contents.chinesepod.com/1325/0cb9eb13a6c63d550601b8058be0fd27117650bb/images/9a8b93c9e64d21a5a8a5d68dc3123eae275c01a6.jpg,今天我们要带大家去体验一次文化之旅。去哪儿呢？当然是去圣人孔子的故乡咯。哦，对了，千万要记得带上《论语》，提前预习一下他的名言。比如说：三人行必有我师焉。有朋自远方来，不亦乐乎？
2626,1324,Addressing Family Members,Intermediate,Intermediate,https://chinesepod.com/lesson-redirect?v3id=1324,2009-12-30,False,https://s3contents.chinesepod.com/1324/b9fcfe974afc0c524895fe154bd846eae5088059/images/e4736b0a0a26f8c12f1bdef8be86cdc2b5e850e3.jpg,"It's intimidating enough meeting your spouse's family... today we're meeting the whole extended family, titles, relationships and all. After studying this lesson, you'll have the tools you need to feel comfortable in any Chinese family gathering!"
2627,1323,What have you done in 2009?,Elementary,Elementary,https://chinesepod.com/lesson-redirect?v3id=1323,2009-12-29,False,https://s3contents.chinesepod.com/1323/f03c035c5babc94d192504f30b13a99f4238d4fd/images/cb32748bdeaf57756c24e8392fddb631c455bda6.jpg,"Christmas has just passed and it's that time of year again - the time when you look back on everything you've done and think about what you'd like to do in the year to come. Join ChinesePod today as we reminisce on 2009, and look to an exciting new decade!"
